"Gene name"	"Log₂FC"	"FDR"	"Coverage Group 1"	"Coverage Group 2"	"Mean Group 1"	"Mean Group 2"
"DDX19A"	"-0.5205581188201904"	"9.799600676641192e-47"	"0.6575418710708618"	"0.7368578910827637"	"0.1456058919429779"	"0.20281463861465454"
"DDX19B"	"-1.430551290512085"	"7.771702088296061e-214"	"0.4698323905467987"	"0.5980478525161743"	"0.05610113590955734"	"0.14457012712955475"
"DDX20"	"-0.37680530548095703"	"9.831174142370082e-17"	"0.5642458200454712"	"0.580315113067627"	"0.0840843990445137"	"0.10786925256252289"
"DDX21"	"0.4064791202545166"	"5.755118838790084e-44"	"0.8882681727409363"	"0.8838950395584106"	"0.6659431457519531"	"0.5388104915618896"
"DDX23"	"0.20000886917114258"	"0.0000011867888635604709"	"0.7698323726654053"	"0.7671388387680054"	"0.26252180337905884"	"0.23217613995075226"
"DDX24"	"0.46983060240745544"	"1.6244752250932234e-65"	"0.8787709474563599"	"0.9356473088264465"	"0.9512614011764526"	"0.7642192244529724"
"DDX25"	"-3.4232301712036133"	"7.07573638486442e-279"	"0.011173184029757977"	"0.1895870715379715"	"0.002220846712589264"	"0.02357044443488121"
"DDX27"	"-0.4378758668899536"	"9.239895974023709e-40"	"0.7793295979499817"	"0.8431373834609985"	"0.27595943212509155"	"0.35801491141319275"
"DDX28"	"-1.0748400688171387"	"1.2633115707688347e-89"	"0.3648044764995575"	"0.3893243968486786"	"0.025917038321495056"	"0.053832244127988815"
"DDX31"	"-0.8985357284545898"	"3.434137260689966e-49"	"0.4569832384586334"	"0.5249543190002441"	"0.06169243901968002"	"0.11210201680660248"
"DDX39A"	"0.5577681064605713"	"3.8890108013837214e-39"	"0.7726256847381592"	"0.7675307393074036"	"0.3974609673023224"	"0.28634539246559143"
"DDX39B"	"-0.06679105758666992"	"0.10420979710962998"	"0.7620111703872681"	"0.7315863966941833"	"0.3108639121055603"	"0.3234449326992035"
"DDX3X"	"0.6111383438110352"	"2.904677738592675e-51"	"0.8575419187545776"	"0.8907433748245239"	"0.8886229395866394"	"0.6613245606422424"
"DDX3Y"	"0.6742105484008789"	"1.0775734441104536e-35"	"0.6977653503417969"	"0.4643734097480774"	"0.3458888530731201"	"0.23029448091983795"
"DDX41"	"-0.5388870239257812"	"1.2442622021383175e-55"	"0.602793276309967"	"0.7158588767051697"	"0.1389579176902771"	"0.19604764878749847"
"DDX42"	"-0.42571717500686646"	"6.933595974565083e-40"	"0.8363128304481506"	"0.8721538782119751"	"0.3482491672039032"	"0.4444126486778259"
"DDX43"	"1.279770851135254"	"6.402629192726267e-7"	"0.16592179238796234"	"0.10193683952093124"	"0.026799354702234268"	"0.011124729178845882"
"DDX46"	"-0.5294055938720703"	"9.586947578305639e-107"	"0.9089385271072388"	"0.9510674476623535"	"0.666991651058197"	"0.8623880743980408"
"DDX47"	"0.8985881805419922"	"2.1550422656075645e-16"	"0.43240222334861755"	"0.20601309835910797"	"0.05613391846418381"	"0.030502071604132652"
"DDX49"	"-0.06818556785583496"	"0.07996210682300958"	"0.6899441480636597"	"0.7535366415977478"	"0.21725425124168396"	"0.2266606241464615"
"DDX5"	"0.6381549835205078"	"4.718998729445298e-159"	"0.9715083837509155"	"0.9814867377281189"	"1.9466344118118286"	"1.5807222127914429"
"DDX50"	"-0.6456230282783508"	"9.312674202231136e-97"	"0.7374301552772522"	"0.8671699166297913"	"0.2910420894622803"	"0.42428162693977356"
"DDX51"	"-1.157196283340454"	"6.052924806890742e-109"	"0.3659217953681946"	"0.5255724787712097"	"0.04142431914806366"	"0.09013885259628296"
"DDX52"	"-1.0107593536376953"	"3.811564320909772e-215"	"0.6955307126045227"	"0.8279633522033691"	"0.2000892460346222"	"0.36903610825538635"
"DDX54"	"0.39948713779449463"	"4.462288253743558e-25"	"0.7463687062263489"	"0.7590327262878418"	"0.29094061255455017"	"0.22793881595134735"
"DDX55"	"-0.2050771713256836"	"0.000018984223827238143"	"0.6307262778282166"	"0.6853492259979248"	"0.15456482768058777"	"0.1762043535709381"
"DDX56"	"-0.01544344425201416"	"0.6606167740402777"	"0.7256983518600464"	"0.7777199745178223"	"0.2484913021326065"	"0.2508563995361328"
"DDX59"	"0.14301347732543945"	"0.005001875021679792"	"0.6575418710708618"	"0.6311882734298706"	"0.15525099635124207"	"0.141587033867836"
"DDX6"	"-0.5538274049758911"	"3.950650009287478e-80"	"0.8139664530754089"	"0.9126952886581421"	"0.46125802397727966"	"0.6207556128501892"
"DDX60"	"0.8030226230621338"	"4.0742092473299074e-36"	"0.6491619944572449"	"0.4229793846607208"	"0.1492156982421875"	"0.08822400122880936"
"DDX60L"	"0.43842315673828125"	"2.0844753994778742e-10"	"0.5687150955200195"	"0.44123658537864685"	"0.13437312841415405"	"0.10086770355701447"
"DEAF1"	"-1.6498618125915527"	"0"	"0.5597765445709229"	"0.7618300318717957"	"0.08375206589698792"	"0.24226868152618408"
"DECR1"	"-0.37453144788742065"	"9.990131754232687e-41"	"0.7821229100227356"	"0.9087097644805908"	"0.5048086047172546"	"0.6158972978591919"
"DECR2"	"-0.4536261558532715"	"1.241423734910212e-25"	"0.513407826423645"	"0.5076740384101868"	"0.06410404294729233"	"0.08678668737411499"
"DEDD"	"0.17149877548217773"	"0.0010943997482342426"	"0.6039106249809265"	"0.6837351322174072"	"0.17669570446014404"	"0.1583758145570755"
"DEDD2"	"0.18090558052062988"	"0.0026175171400909256"	"0.5944133996963501"	"0.5712809562683105"	"0.12665152549743652"	"0.1125328466296196"
"DEF6"	"1.9099626541137695"	"1.6893403038641643e-60"	"0.5307262539863586"	"0.28694260120391846"	"0.1470773071050644"	"0.04129714518785477"
"DEF8"	"0.02735459804534912"	"0.5148156628512444"	"0.6972066760063171"	"0.7518711686134338"	"0.2521042823791504"	"0.24791015684604645"
"DEFB1"	"3.822216510772705"	"5.805226549149169e-71"	"0.3201117217540741"	"0.044990118592977524"	"0.13382577896118164"	"0.010072396136820316"
"DEGS1"	"0.6623150706291199"	"6.125800422194109e-68"	"0.7698323726654053"	"0.806870698928833"	"0.543994665145874"	"0.37621384859085083"
"DEK"	"0.10481154918670654"	"0.00015416104154440335"	"0.9055866003036499"	"0.9449292421340942"	"0.9945604801177979"	"0.9494016766548157"
"DELE1"	"0.5717694759368896"	"9.927032717016884e-44"	"0.7379888296127319"	"0.7124541401863098"	"0.28072673082351685"	"0.1972479671239853"
"DENND10"	"-0.5365066528320312"	"3.097174290128273e-48"	"0.694413423538208"	"0.7989245057106018"	"0.2021879106760025"	"0.28142401576042175"
"DENND11"	"-0.24460148811340332"	"0.00252461571888833"	"0.4106145203113556"	"0.46693292260169983"	"0.08755595237016678"	"0.10292654484510422"
"DENND1A"	"-1.5485143661499023"	"7.640465945265814e-290"	"0.605586588382721"	"0.5619162321090698"	"0.1086738258600235"	"0.2895335257053375"
"DENND1B"	"-0.44471561908721924"	"8.351128851707161e-20"	"0.659217894077301"	"0.6798755526542664"	"0.1774781346321106"	"0.23453262448310852"
"DENND1C"	"4.305575370788574"	"6.815844096023086e-56"	"0.2715083658695221"	"0.031050696969032288"	"0.05809280276298523"	"0.0030201917979866266"
"DENND2A"	"-1.7512826919555664"	"2.2683731878107276e-300"	"0.5229050517082214"	"0.6333284974098206"	"0.09469828754663467"	"0.2884761095046997"
"DENND2B"	"0.6046019792556763"	"5.500351476729893e-53"	"0.8167597651481628"	"0.8325413465499878"	"0.6338077187538147"	"0.4586101174354553"
"DENND2C"	"-1.1190533638000488"	"2.602717487767673e-30"	"0.2782122790813446"	"0.415210485458374"	"0.04131027311086655"	"0.08765080571174622"
"DENND2D"	"3.867030143737793"	"1.1136695264192098e-86"	"0.5502793192863464"	"0.0996176078915596"	"0.1430760771036148"	"0.010486600920557976"
"DENND3"	"2.405635356903076"	"6.688571658300219e-72"	"0.5944133996963501"	"0.20727835595607758"	"0.1613364964723587"	"0.032508037984371185"
"DENND4A"	"-0.36943936347961426"	"1.5848447844242998e-12"	"0.7050279378890991"	"0.5817518830299377"	"0.21702511608600616"	"0.272400438785553"
"DENND4B"	"-0.2624654769897461"	"0.000004769604312672125"	"0.5262569785118103"	"0.5205304622650146"	"0.07733794301748276"	"0.09207815676927567"
"DENND4C"	"-1.2111345529556274"	"1.698805320259055e-168"	"0.6284916400909424"	"0.7082540392875671"	"0.16169239580631256"	"0.34097185730934143"
"DENND5A"	"-2.030168056488037"	"0"	"0.5508379936218262"	"0.746027946472168"	"0.10540962964296341"	"0.3743588626384735"
"DENND5B"	"-1.9776477813720703"	"1.2495242631092896e-298"	"0.5262569785118103"	"0.6806014180183411"	"0.0918935015797615"	"0.3214118182659149"
"DENND6A"	"-0.4093954563140869"	"3.0525549009268975e-31"	"0.6821228861808777"	"0.6589776277542114"	"0.17966943979263306"	"0.23222589492797852"
"DENND6A-AS1"	"-25.378562927246094"	"0"	"0"	"0.17902913689613342"	"0"	"0.04269766807556152"
"DENND6B"	"0.2008347511291504"	"0.004250279694728713"	"0.4944134056568146"	"0.44706326723098755"	"0.07661430537700653"	"0.066983662545681"
"DENR"	"-0.2959078252315521"	"5.5861205328442315e-25"	"0.7865921854972839"	"0.8974276185035706"	"0.46285590529441833"	"0.5438373684883118"
"DEPDC1"	"-2.4800758361816406"	"0"	"0.18659217655658722"	"0.27333131432533264"	"0.016390100121498108"	"0.0881924256682396"
"DEPDC1B"	"-2.0956718921661377"	"6.99308016731609e-299"	"0.210055872797966"	"0.3550330698490143"	"0.022247133776545525"	"0.09180906414985657"
"DEPDC4"	"-3.4522781372070312"	"0"	"0.0670391097664833"	"0.2733760476112366"	"0.003173035103827715"	"0.03419455140829086"
"DEPDC5"	"-0.0433812141418457"	"0.5113924265468526"	"0.5346368551254272"	"0.4227572977542877"	"0.0905730277299881"	"0.09321288019418716"
"DEPDC7"	"-0.0030460357666015625"	"0.9764627267464999"	"0.3139664828777313"	"0.24346137046813965"	"0.026652559638023376"	"0.026708146557211876"
"DEPP1"	"0.369891881942749"	"7.823416376042194e-7"	"0.4474860429763794"	"0.40656164288520813"	"0.18149836361408234"	"0.1432376205921173"
"DEPTOR"	"-2.8489112854003906"	"0"	"0.23966480791568756"	"0.45448827743530273"	"0.017409751191735268"	"0.11914025247097015"
"DERA"	"-0.34514880180358887"	"8.017995343158916e-19"	"0.6564245820045471"	"0.7615126967430115"	"0.23438824713230133"	"0.2893253266811371"
"DERL1"	"0.9845445156097412"	"1.4139200981547385e-133"	"0.8061452507972717"	"0.7924647927284241"	"0.4845486879348755"	"0.27389636635780334"
"DERL2"	"0.0056455135345458984"	"0.8577467255206057"	"0.7899441123008728"	"0.8421339392662048"	"0.38357630372047424"	"0.38233131170272827"
"DERL3"	"3.1245174407958984"	"1.6624892598937738e-73"	"0.486592173576355"	"0.21501824259757996"	"0.26139312982559204"	"0.03368084877729416"
"DES"	"0.15831100940704346"	"0.11030406955208015"	"0.25921788811683655"	"0.4234715700149536"	"0.2768412232398987"	"0.25138798356056213"
"DESI1"	"0.7074344158172607"	"1.0173736025241428e-70"	"0.7592178583145142"	"0.6591317057609558"	"0.25529080629348755"	"0.16391225159168243"
"DESI2"	"0.07363748550415039"	"0.019657008446368987"	"0.7502793073654175"	"0.8472819924354553"	"0.42761215567588806"	"0.41014692187309265"
"DET1"	"-1.3652219772338867"	"3.428577655188941e-242"	"0.406703919172287"	"0.5603203177452087"	"0.04628674313426018"	"0.11515270173549652"
"DEUP1"	"-23.543292999267578"	"0"	"0"	"0.11226525157690048"	"0"	"0.012150557711720467"
"DEXI"	"-1.1153531074523926"	"1.615181876004548e-230"	"0.6134078502655029"	"0.7439324259757996"	"0.12013368308544159"	"0.24415798485279083"
"DFFA"	"-0.4269527196884155"	"1.1116895244684697e-39"	"0.7022346258163452"	"0.8304483294487"	"0.24917249381542206"	"0.32238292694091797"
"DFFB"	"-0.038912296295166016"	"0.5700567325066072"	"0.4346368610858917"	"0.37275007367134094"	"0.04690926894545555"	"0.04816132411360741"
"DGAT1"	"-0.31848716735839844"	"8.184263886991806e-11"	"0.5497206449508667"	"0.5623578429222107"	"0.0860607773065567"	"0.10622591525316238"
"DGAT2"	"-3.158538818359375"	"0"	"0.04804469272494316"	"0.16566725075244904"	"0.002156630391255021"	"0.01909441128373146"
"DGCR2"	"-0.6114455461502075"	"3.048794373917054e-61"	"0.6877095103263855"	"0.7647002935409546"	"0.16710282862186432"	"0.2451929897069931"
"DGCR5"	"-24.820423126220703"	"0"	"0"	"0.14947819709777832"	"0"	"0.02919689565896988"
"DGCR6"	"1.0720105171203613"	"4.8967124258326834e-42"	"0.5173184275627136"	"0.22909604012966156"	"0.07611960172653198"	"0.03692999109625816"
"DGCR6L"	"0.04627197980880737"	"0.17395107403111007"	"0.7581005692481995"	"0.8014839887619019"	"0.42009273171424866"	"0.40920668840408325"
"DGCR8"	"-0.5108976364135742"	"4.148968539973564e-27"	"0.589385449886322"	"0.6769124865531921"	"0.13177023828029633"	"0.18290209770202637"
"DGKA"	"0.7798066139221191"	"1.2397392502376927e-38"	"0.6396648287773132"	"0.4900456964969635"	"0.1431925743818283"	"0.0858735665678978"
"DGKB"	"-26.695556640625"	"0"	"0"	"0.25439712405204773"	"0"	"0.10317329317331314"
"DGKD"	"-0.47948265075683594"	"7.166275078018354e-20"	"0.6486033797264099"	"0.6237325668334961"	"0.13801716268062592"	"0.18759217858314514"
"DGKE"	"-0.650540828704834"	"3.8313488948179826e-30"	"0.5156424641609192"	"0.49662554264068604"	"0.06378825008869171"	"0.09839147329330444"
"DGKG"	"0.38697147369384766"	"0.0017566724813095071"	"0.1625698357820511"	"0.08964382857084274"	"0.018966691568493843"	"0.014536709524691105"
"DGKH"	"-0.8681353330612183"	"2.007007667519632e-59"	"0.5843575596809387"	"0.5967419743537903"	"0.1486211121082306"	"0.256558358669281"
"DGKI"	"-3.171722650527954"	"0"	"0.10782122611999512"	"0.21608547866344452"	"0.0074131060391664505"	"0.06489722430706024"
"DGKQ"	"-0.22607994079589844"	"0.0018477765375583843"	"0.3620111644268036"	"0.26798027753829956"	"0.025951309129595757"	"0.030287951231002808"
"DGKZ"	"-0.7466280460357666"	"1.8843820709472211e-50"	"0.5391061305999756"	"0.7077054977416992"	"0.11308207362890244"	"0.18305514752864838"
"DGLUCY"	"0.32761263847351074"	"1.7360182647823515e-13"	"0.7268156409263611"	"0.7055768370628357"	"0.25436297059059143"	"0.20766490697860718"
"DGUOK"	"-0.7290786504745483"	"5.2384752633606235e-148"	"0.78379887342453"	"0.9262841939926147"	"0.5190904140472412"	"0.7551735043525696"
"DGUOK-AS1"	"0.8443584442138672"	"1.9876578809998732e-11"	"0.24972067773342133"	"0.09497334063053131"	"0.018048811703920364"	"0.010092602111399174"
"DHCR24"	"-1.5896360874176025"	"9.846737828531984e-260"	"0.4346368610858917"	"0.6251055598258972"	"0.0790145993232727"	"0.22111006081104279"
"DHCR7"	"-1.5041544437408447"	"9.728411947009927e-261"	"0.3832402229309082"	"0.5782751441001892"	"0.06108305975794792"	"0.16438540816307068"
"DHDDS"	"0.00836324691772461"	"0.8837541055982779"	"0.6318435668945312"	"0.6589237451553345"	"0.15031886100769043"	"0.14951181411743164"
"DHDH"	"-3.3472084999084473"	"7.380204079628552e-215"	"0.05698323994874954"	"0.24020333588123322"	"0.0030167691875249147"	"0.030284123495221138"
"DHFR"	"-0.5237672328948975"	"4.0272656869862504e-20"	"0.4670391082763672"	"0.6413177847862244"	"0.14908981323242188"	"0.20794881880283356"
"DHFR2"	"-0.7063212394714355"	"1.9167704053779538e-33"	"0.36648043990135193"	"0.41492629051208496"	"0.035867609083652496"	"0.05787748470902443"
"DHODH"	"-0.6310255527496338"	"4.302423626348139e-29"	"0.3949720561504364"	"0.5095971822738647"	"0.05037446692585945"	"0.07697173207998276"
"DHPS"	"0.015548944473266602"	"0.5933573682691805"	"0.7765362858772278"	"0.8090341687202454"	"0.34842199087142944"	"0.34526327252388"
"DHRS1"	"-1.0402491092681885"	"3.5241709314825287e-140"	"0.5553072690963745"	"0.6875963807106018"	"0.09147577732801437"	"0.17981889843940735"
"DHRS11"	"-0.8403983116149902"	"4.117870622292957e-47"	"0.3513966500759125"	"0.37158092856407166"	"0.02800469473004341"	"0.04960162937641144"
"DHRS12"	"-0.2690415382385254"	"1.3462468390888763e-8"	"0.5324022173881531"	"0.4744797348976135"	"0.07285328209400177"	"0.08715488761663437"
"DHRS13"	"-1.0532526969909668"	"2.13498576922274e-117"	"0.3413407802581787"	"0.3643506169319153"	"0.025557534769177437"	"0.05232737213373184"
"DHRS3"	"-1.978560209274292"	"1.9452395718726438e-271"	"0.37709498405456543"	"0.6761791706085205"	"0.08448921889066696"	"0.2982083857059479"
"DHRS4"	"1.550029993057251"	"4.465092167187698e-201"	"0.7558659315109253"	"0.6171585321426392"	"0.4255221486091614"	"0.1664711982011795"
"DHRS4-AS1"	"-0.42906785011291504"	"1.9200349003686436e-23"	"0.602793276309967"	"0.638957142829895"	"0.13201524317264557"	"0.17395874857902527"
"DHRS4L2"	"-0.9150667190551758"	"3.5950610031155375e-127"	"0.6480447053909302"	"0.7501203417778015"	"0.14523598551750183"	"0.25831878185272217"
"DHRS7"	"0.9168389439582825"	"5.543422727589788e-126"	"0.8569832444190979"	"0.8470607995986938"	"0.6947284936904907"	"0.4261462688446045"
"DHRS7B"	"-0.5898294448852539"	"9.846121768722508e-57"	"0.6134078502655029"	"0.7241514325141907"	"0.13999871909618378"	"0.20389564335346222"
"DHRS7C"	"3.4130568504333496"	"1.6601900704830168e-23"	"0.1994413435459137"	"0.012765305116772652"	"0.02269582450389862"	"0.002152698580175638"
"DHRS9"	"1.405785083770752"	"4.3032659818665885e-10"	"0.13854748010635376"	"0.030069643631577492"	"0.009573981165885925"	"0.0036241193301975727"
"DHRSX"	"-0.7500776052474976"	"3.1811080184734254e-119"	"0.7156424522399902"	"0.743625819683075"	"0.23180705308914185"	"0.36378419399261475"
"DHRSX-IT1"	"3.6333541870117188"	"3.1800683419223314e-14"	"0.10000000149011612"	"0.010352442041039467"	"0.009976769797503948"	"0.0008076693047769368"
"DHTKD1"	"-0.7411973476409912"	"1.9942608930851808e-95"	"0.5921787619590759"	"0.6493940949440002"	"0.09301251173019409"	"0.15094813704490662"
"DHX15"	"-0.2138068675994873"	"6.123448254238363e-12"	"0.8340781927108765"	"0.895934522151947"	"0.4778739809989929"	"0.536790668964386"
"DHX16"	"0.6987276077270508"	"5.777240218084399e-35"	"0.694972038269043"	"0.6419516801834106"	"0.21212288737297058"	"0.13591797649860382"
"DHX29"	"-0.12718403339385986"	"0.000020648971386757333"	"0.7636871337890625"	"0.8871654868125916"	"0.4429393708705902"	"0.47538694739341736"
"DHX30"	"-0.24077260494232178"	"6.194358143940849e-16"	"0.7854748368263245"	"0.8520455956459045"	"0.3143187165260315"	"0.36214351654052734"
"DHX32"	"-1.063913106918335"	"2.6458628252903206e-165"	"0.5039106011390686"	"0.6062185764312744"	"0.08101295679807663"	"0.16247141361236572"
"DHX33"	"-0.1979062557220459"	"0.00000930963234577943"	"0.6201117038726807"	"0.605436384677887"	"0.1115550771355629"	"0.12695631384849548"
"DHX34"	"-0.8639099597930908"	"9.547430127901536e-40"	"0.3966480493545532"	"0.5137649774551392"	"0.058704353868961334"	"0.10439430922269821"
"DHX35"	"-1.2800207138061523"	"1.4656694222337299e-190"	"0.4189944267272949"	"0.511260986328125"	"0.04485838860273361"	"0.10563439875841141"
"DHX36"	"-0.725864827632904"	"1.836891800845679e-136"	"0.8106145262718201"	"0.9358469843864441"	"0.520818293094635"	"0.7562521696090698"
"DHX37"	"0.1290452480316162"	"0.0559902819465949"	"0.4748603403568268"	"0.4287894666194916"	"0.06738126277923584"	"0.06179022043943405"
"DHX38"	"-0.03751397132873535"	"0.3891160586071187"	"0.7284916043281555"	"0.731961727142334"	"0.1973310261964798"	"0.20203760266304016"
"DHX40"	"-0.34864819049835205"	"1.6242256920960772e-14"	"0.6888267993927002"	"0.7423398494720459"	"0.1908462941646576"	"0.2372477948665619"
"DHX57"	"-1.4153294563293457"	"3.499116607687876e-205"	"0.5145251154899597"	"0.7113786339759827"	"0.0853470042347908"	"0.21320192515850067"
"DHX58"	"1.5960023403167725"	"7.453943688853491e-48"	"0.5067039132118225"	"0.2086629420518875"	"0.07451971620321274"	"0.025270268321037292"
"DHX8"	"-0.055356502532958984"	"0.24075784564765265"	"0.6927374005317688"	"0.6834749579429626"	"0.17347484827041626"	"0.17968516051769257"
"DHX9"	"-0.5599286556243896"	"1.4607279152356178e-68"	"0.826815664768219"	"0.9060847759246826"	"0.44579175114631653"	"0.6032742857933044"
"DIABLO"	"1.5462431907653809"	"6.457113493006734e-144"	"0.6363128423690796"	"0.3571791350841522"	"0.203383207321167"	"0.07438895106315613"
"DIAPH1"	"0.19607102870941162"	"0.00019667248435508637"	"0.7111731767654419"	"0.708295464515686"	"0.26921987533569336"	"0.23876795172691345"
"DIAPH2"	"0.188709557056427"	"1.1384721240385123e-7"	"0.7849162220954895"	"0.6910209655761719"	"0.44848883152008057"	"0.40316495299339294"
"DIAPH2-AS1"	"-7.098480701446533"	"0"	"0.008938547223806381"	"0.16270005702972412"	"0.00033563096076250076"	"0.04497680068016052"
"DIAPH3"	"-1.9759411811828613"	"7.374500230657087e-237"	"0.270391047000885"	"0.40364912152290344"	"0.056455597281455994"	"0.20577472448349"
"DICER1"	"-0.8273628950119019"	"3.36519083228938e-145"	"0.7636871337890625"	"0.8816139101982117"	"0.3345790505409241"	"0.5336102247238159"
"DICER1-AS1"	"-0.5508108139038086"	"1.4723962571605945e-7"	"0.23296089470386505"	"0.39910927414894104"	"0.04106605425477028"	"0.05959852412343025"
"DIDO1"	"-0.7811986207962036"	"3.8603842060272855e-116"	"0.7184357643127441"	"0.8108993172645569"	"0.21191339194774628"	"0.34049972891807556"
"DIMT1"	"0.343539834022522"	"1.3301597676764364e-14"	"0.6994413137435913"	"0.7654460072517395"	"0.2971731424331665"	"0.24115829169750214"
"DIO2"	"1.8549375534057617"	"1.354426341763266e-41"	"0.45363128185272217"	"0.16971078515052795"	"0.15357132256031036"	"0.04486561939120293"
"DIO3"	"-0.4052140712738037"	"0.00003694309785502089"	"0.2480446994304657"	"0.23784516751766205"	"0.0524648018181324"	"0.06890389323234558"
"DIO3OS"	"1.8400553464889526"	"2.865302981118643e-134"	"0.7055866122245789"	"0.34637677669525146"	"0.37522950768470764"	"0.11971665918827057"
"DIP2A"	"-0.17624282836914062"	"0.000008989310481661433"	"0.7240223288536072"	"0.7450070977210999"	"0.2652481198310852"	"0.2950722873210907"
"DIP2B"	"-1.5239423513412476"	"1.8815110534253694e-277"	"0.6318435668945312"	"0.6927841901779175"	"0.13358569145202637"	"0.34429940581321716"
"DIP2C"	"-2.598644256591797"	"0"	"0.5206704139709473"	"0.7103039622306824"	"0.0848621129989624"	"0.42948442697525024"
"DIP2C-AS1"	"-0.0811161994934082"	"0.4067119551415954"	"0.17262570559978485"	"0.1001528725028038"	"0.008800432085990906"	"0.009307053871452808"
"DIPK1A"	"1.3700754642486572"	"6.643040857189352e-139"	"0.6854748725891113"	"0.4195755124092102"	"0.23747919499874115"	"0.09866838902235031"
"DIPK1B"	"-5.802829265594482"	"0"	"0.006703910417854786"	"0.5509282350540161"	"0.002660619793459773"	"0.13865335285663605"
"DIPK1C"	"-1.710031509399414"	"3.9471017050157005e-23"	"0.011173184029757977"	"0.10563567280769348"	"0.0070508490316569805"	"0.022885747253894806"
"DIPK2A"	"-1.040594220161438"	"1.5880405795956592e-173"	"0.672625720500946"	"0.8007192015647888"	"0.1924944519996643"	"0.3623173236846924"
"DIRAS1"	"1.0807275772094727"	"2.2244199334578916e-13"	"0.19497206807136536"	"0.15352752804756165"	"0.031787920743227005"	"0.015155019238591194"
"DIRAS3"	"-2.1533913612365723"	"1.5769895931090487e-183"	"0.10670390725135803"	"0.2844817042350769"	"0.012135747820138931"	"0.05289364606142044"
"DIRC3"	"-3.2749996185302734"	"0"	"0.08994413167238235"	"0.2939765453338623"	"0.009488155134022236"	"0.08826906979084015"
"DIS3"	"-0.49314725399017334"	"1.344629254314224e-38"	"0.6849161982536316"	"0.7856388092041016"	"0.2017531543970108"	"0.2735656201839447"
"DIS3L"	"-0.5233633518218994"	"1.0817484047960956e-51"	"0.6480447053909302"	"0.6757292747497559"	"0.11607181280851364"	"0.16288231313228607"
"DIS3L2"	"-0.7235629558563232"	"5.591118937782363e-85"	"0.7044692635536194"	"0.7158663272857666"	"0.1766560822725296"	"0.2769167721271515"
"DISC1"	"-3.5436556339263916"	"0"	"0.2681564390659332"	"0.450976699590683"	"0.018713098019361496"	"0.19907501339912415"
"DISP1"	"-3.533539295196533"	"0"	"0.1983240246772766"	"0.5643547773361206"	"0.017390817403793335"	"0.18493781983852386"
"DIXDC1"	"-0.07498824596405029"	"0.0793827136220007"	"0.6821228861808777"	"0.763601541519165"	"0.2667984366416931"	"0.2792147099971771"
"DKC1"	"-0.7285256385803223"	"5.2188714225214285e-80"	"0.6703910827636719"	"0.7680577635765076"	"0.18867434561252594"	"0.29569536447525024"
"DKK1"	"-7.592083930969238"	"0"	"0.026815641671419144"	"0.3392309844493866"	"0.00088202313054353"	"0.15722739696502686"
"DKK2"	"-7.49683141708374"	"0"	"0.006703910417854786"	"0.3639918267726898"	"0.0010087948758155107"	"0.16746413707733154"
"DKK3"	"1.9425708055496216"	"1.668828960495569e-258"	"0.7793295979499817"	"0.658913791179657"	"0.8053972125053406"	"0.27911606431007385"
"DKKL1"	"-5.761000633239746"	"0"	"0.04804469272494316"	"0.45231321454048157"	"0.0017983082216233015"	"0.09313401579856873"
"DLAT"	"0.14731478691101074"	"0.0012385578042982805"	"0.6508380174636841"	"0.6351041793823242"	"0.14745847880840302"	"0.13406060636043549"
"DLC1"	"-1.2659296989440918"	"6.577794301501618e-257"	"0.7374301552772522"	"0.8408247828483582"	"0.4008370339870453"	"0.78196120262146"
"DLD"	"-0.42992615699768066"	"2.4554719624877933e-49"	"0.735195517539978"	"0.8354057669639587"	"0.2615988552570343"	"0.33847692608833313"
"DLEC1"	"0.874204158782959"	"3.0937883544162435e-8"	"0.13798882067203522"	"0.07063259184360504"	"0.012688370421528816"	"0.006942149717360735"
"DLEU1"	"-1.1161189079284668"	"9.206378848011968e-121"	"0.5094972252845764"	"0.4019554853439331"	"0.08010006695985794"	"0.1661672741174698"
"DLEU2"	"-1.6683629751205444"	"0"	"0.5821229219436646"	"0.5091149210929871"	"0.10967212915420532"	"0.31366485357284546"
"DLEU7"	"-5.199638843536377"	"0"	"0.03240223601460457"	"0.14240117371082306"	"0.0007602670229971409"	"0.027566352859139442"
"DLG1"	"-1.3582438230514526"	"4.0708301186334187e-278"	"0.7251396775245667"	"0.834699809551239"	"0.2508784830570221"	"0.5487323999404907"
"DLG2"	"-3.969454765319824"	"0"	"0.22122904658317566"	"0.5025168657302856"	"0.02633214369416237"	"0.34922391176223755"
"DLG3"	"-0.00881648063659668"	"0.8893103424390428"	"0.5726256966590881"	"0.5479328632354736"	"0.12206864356994629"	"0.12277280539274216"
"DLG4"	"-0.6373238563537598"	"3.2788514788866524e-33"	"0.52681565284729"	"0.5910776853561401"	"0.08103208243846893"	"0.1233569011092186"
"DLG5"	"-2.369290828704834"	"0"	"0.5284916162490845"	"0.7928533554077148"	"0.07377851009368896"	"0.3333377540111542"
"DLGAP1"	"-4.299883842468262"	"0"	"0.14134077727794647"	"0.4268505573272705"	"0.012477783486247063"	"0.22099022567272186"
"DLGAP1-AS1"	"1.0541870594024658"	"2.7746086005401336e-20"	"0.5452513694763184"	"0.348969429731369"	"0.10013613849878311"	"0.049475137144327164"
